Occurrences,Word,LgSUBTLWF,OLD,PLD,I_Mean_RT,I_Zscore,I_Mean_Accuracy
1,additional,2.479,3.4,2.65,678.939,-0.297,0.97
1,adequate,2.124,3.15,2.9,674.688,-0.276,0.97
1,adhere,1.477,2,2,720.667,-0.212,0.94
1,adhesive,1.681,3.2,3.15,787.212,-0.058,0.97
1,adjacent,1.839,3.55,3.7,748.121,-0.086,1
1,adjective,1.415,2.9,3.7,671.355,-0.414,0.94
1,adjoining,1.763,2.85,2.6,809.742,0.196,0.91
1,adjourn,1.826,2.85,2.5,733.667,-0.103,0.94
1,adjust,2.459,2.45,2.35,656,-0.532,0.91
1,adjuster,1.322,,,,,
1,adjustment,2.201,3.4,3.55,652.414,-0.35,0.91
1,administer,1.935,3.45,3.75,832.742,0.005,0.97
1,administration,2.589,4.3,4.9,954.273,0.285,1
1,administrator,1.929,4.75,4.7,883.529,0.278,1
1,admiral,2.927,2.5,2.75,705.938,-0.368,0.97
1,admire,2.859,1.85,2.2,621.029,-0.615,1
1,admirer,2.182,2.45,2.6,891.613,-0.009,0.94
1,admissible,1.58,3.55,3.25,895.966,0.201,0.88
1,admission,2.26,2.85,2.05,694.706,-0.328,0.97
1,admit,3.48,2,2,574.647,-0.616,1
1,admittance,1.544,3.75,3.15,743.273,-0.044,0.97
1,adobe,1.398,1.95,2.9,770.233,0.068,0.94
1,adolescence,1.653,4.15,4,695.062,-0.398,0.97
1,adolescent,1.978,3.55,4.05,780.129,0.083,0.97
1,adopt,2.378,1.85,1.85,614.412,-0.593,1
1,adoption,2.38,2.75,2.8,687.848,-0.401,1
1,adoptive,1.491,,,,,
1,adorable,2.731,2.85,2.9,787.061,-0.04,0.97
1,adoration,1.491,2.55,2.55,801.2,0.027,0.91
1,adore,2.597,1.8,1.75,737.545,-0.359,0.97
1,adrenalin,1.462,3.9,4.1,858.96,0.448,0.76
1,adrift,1.716,2.45,2.45,835.321,0.099,0.82
1,adulterer,1.322,3.35,4,969.72,0.513,0.76
1,adultery,2,2.95,3.55,586.697,-0.549,0.97
1,adulthood,1.58,4.35,4.75,639.697,-0.394,1
1,advance,2.912,2.6,2.55,626.656,-0.617,1
1,advancement,1.806,3.75,3.5,633.771,-0.483,1
1,advantage,3.051,3.5,3.65,662.938,-0.466,0.94
1,adventure,2.836,2.85,3.15,631.226,-0.465,0.94
1,adventurer,1.58,,,,,
1,adventurous,1.799,3.95,3.85,916.207,0.358,0.91
1,adversary,1.892,3.6,4.15,790.032,-0.101,0.97
1,adverse,1.568,2.3,2.4,642.941,-0.335,0.97
1,adversity,1.74,3,3.65,752.375,-0.057,1
1,advertise,1.929,2.65,3.55,667.424,-0.371,1
1,advertisement,1.792,4.5,5.85,798.939,0.053,1
1,advertising,2.58,3.6,3.7,850.212,0.098,0.97
1,advice,3.389,2.3,2.4,599.588,-0.671,1
1,advisable,1.613,2.85,3.1,850.2,0.21,0.88
1,advise,2.795,2.2,1.95,726.862,-0.369,0.94
1,advisement,1.602,3.75,3.5,832.741,0.069,0.93
1,adviser,1.732,2.3,2.4,666.2,-0.386,0.88
1,advisor,2.354,2.45,2.4,635.647,-0.45,1
1,advisory,1.716,2.9,3.3,647.259,-0.319,0.93
1,advocate,2.057,2.75,2.7,621.812,-0.404,0.97
1,aerial,2.114,1.9,1.7,828.333,0.094,0.84
1,aerodynamic,1.362,5,5.75,"1,020.769",0.877,0.79
1,aerospace,1.748,3.85,3.6,883.6,0.37,0.94
1,aesthetic,1.544,2.75,2.7,898.812,0.385,0.94
1,affair,3.177,2.55,1.75,636.606,-0.548,1
1,affect,2.755,2.45,1.9,663.258,-0.403,0.97
1,affection,2.635,2.65,1.95,695.9,-0.316,0.88
1,affidavit,2.004,4.7,4.6,925.938,0.703,0.5
1,affirmation,1.447,2.95,2.6,759.406,-0.13,0.97
1,affliction,1.785,2.95,2.6,731.625,-0.2,1
1,afford,3.356,2.5,1.7,694.576,-0.238,1
1,affront,1.491,2.8,2.6,756.444,0.182,0.55
1,afloat,1.935,2.55,1.95,883.92,0.176,0.78
1,afraid,4.101,2.6,1.95,599.594,-0.587,1
1,afterlife,1.914,3.9,4.45,784.909,0.01,0.97
1,aftermath,1.732,3.65,4,664.667,-0.333,0.97
1,afternoon,3.669,3.75,4.35,658.034,-0.424,0.94
1,aftershave,1.748,4.45,4.25,766.375,0.087,0.97
1,age,3.606,1.1,1.4,530.912,-0.898,1
1,agency,2.997,2.6,2.7,641.968,-0.582,0.94
1,agenda,2.573,2.6,2.8,739.03,-0.253,0.97
1,aggravate,1.58,3.55,2.75,821.08,0,0.86
1,aggression,2.158,3,2.4,711,-0.281,1
1,aggressive,2.608,3.3,2.55,675.206,-0.369,1
1,aggressiveness,1.322,5.1,4.05,812.75,0.032,1
1,aggressor,1.477,3.75,2.6,732.839,-0.138,0.94
1,agility,1.38,2.6,2.9,765.038,0.037,0.79
1,aging,2.121,1.8,1.75,668.121,-0.455,0.97
1,agitate,1.362,2.6,2.65,746.067,-0.123,0.91
1,agitation,1.415,2.55,2.65,934.5,0.415,0.88
1,aglow,1.398,1.9,1.9,709,-0.043,0.48
1,agony,2.283,2,1.95,657.879,-0.411,0.97
1,agree,3.518,1.9,1.85,589.844,-0.711,0.94
1,agreeable,1.914,3.6,2.85,767.118,-0.198,1
1,agreement,2.951,3.4,2.9,668.3,-0.429,0.91
1,agricultural,1.69,4.6,5.45,970.207,0.516,0.91
1,agriculture,1.756,4.2,5.15,784.265,0.038,1
1,ahoy,2.279,2,1.95,931.5,0.351,0.63
1,aid,2.851,1,1,580.121,-0.717,0.97
1,aids,1.74,1.35,1.5,616.909,-0.673,0.97
1,ailing,1.431,1.45,1.25,725.8,-0.136,0.76
1,ailment,1.431,2.45,2.05,841.621,0.075,0.94
1,aim,2.88,1.4,1,646.219,-0.556,0.94
1,airborne,2.334,3.35,2.7,716.719,-0.231,0.94
1,aircraft,2.684,3.6,3.65,647.303,-0.409,1
1,airfield,2.075,3.1,3,842.7,0.076,0.88
1,airliner,1.477,2.75,3.5,686.355,-0.247,0.94
1,airplane,2.747,2.7,2.75,673.774,-0.391,0.97
1,airport,3.288,2.7,2.65,619.844,-0.586,1
1,airspace,1.919,3.1,2.8,684.364,-0.321,0.97
1,airspeed,1.398,3.35,3.45,810,0.123,0.91
1,airstrip,1.763,3.45,3.4,954.069,0.427,0.85
1,airtight,1.763,2.95,2.85,834.333,0.075,0.91
1,airway,1.924,2.3,2.3,640.829,-0.475,1
1,aisle,2.58,1.9,1,709.618,-0.229,0.97
1,ajar,1.38,1.85,2.15,720.103,-0.187,0.88
1,alabaster,1.544,3.85,3.9,805.952,0.339,0.62
1,alarm,3.183,1.95,2.15,612.176,-0.554,1
1,albatross,1.613,4,4,818.15,0.291,0.59
1,albino,1.778,2.8,3.15,818.792,0.203,0.8
1,alcohol,2.927,3.35,3.7,668.844,-0.47,0.97
1,alcoholic,2.501,3.7,4.05,670.121,-0.324,1
1,alcoholism,1.643,4.2,5.4,759.118,-0.084,0.97
1,alert,3.022,1.85,1.8,582.75,-0.703,0.97
1,alfalfa,1.532,3.75,3.95,934.542,0.637,0.71
1,algebra,1.959,3.1,4.05,697.387,-0.402,0.94
1,algorithm,1.447,4.5,5.4,932.857,0.668,0.66
1,alias,2.32,1.95,1.95,813.355,-0.138,0.89
1,alibi,2.63,2.5,3.4,731.889,-0.066,0.79
1,alien,2.949,1.8,1.85,565.212,-0.722,1
1,alienate,1.477,2.7,2.7,815.121,-0.01,0.97
1,alight,1.342,1.7,1.5,815.533,0.32,0.47
1,align,1.544,1.9,1.65,673.963,-0.362,0.84
1,alignment,1.833,2.75,2.65,697.562,-0.237,0.97
1,alimony,2.124,2.85,3.65,856.516,0.188,0.89
1,alive,3.897,1.8,1.85,603.161,-0.615,0.94
1,allegation,1.447,2.65,2.15,762.107,-0.154,0.85
1,allegiance,2.204,3.45,2.95,789.697,0.06,0.97
1,allergic,2.617,3.2,3.35,643.333,-0.423,0.97
1,allergy,1.94,2.7,2.7,739.857,-0.211,1
1,alleyway,1.613,3.45,2.65,764.276,0.073,0.91
1,alliance,2.668,2.55,2.1,700.935,-0.369,0.97
1,alligator,2.253,3.55,2.9,637.97,-0.508,0.97
1,allow,3.355,1.5,1.65,591.382,-0.588,1
1,allowance,2.425,3.2,2.65,666.727,-0.438,1
1,allure,1.491,2.55,1.8,689.935,-0.428,0.94
1,ally,3.222,1.5,1.6,737.121,-0.278,0.94
1,almanac,1.643,3.35,3.8,733.741,-0.144,0.84
1,almond,1.756,2.4,2,714.935,-0.216,0.91
1,alone,4.197,1.75,1.6,571.5,-0.727,0.94
1,aloof,1.532,2,2,702.154,-0.296,0.76
1,alphabet,2.107,3.8,3.65,659.147,-0.417,1
1,alphabetical,1.653,5.15,4.7,828.364,0.145,0.97
1,alter,2.389,1.6,1.7,587.516,-0.606,0.94
1,alteration,1.568,2.45,2.8,757.633,-0.045,0.91
1,altercation,1.58,3,3.5,957.115,0.59,0.81
1,alternate,2.258,2.6,3.4,744.188,-0.193,0.97
1,altitude,2.299,2.6,2.9,823.25,0.186,0.71
1,amaze,1.919,1.9,1.8,596.324,-0.696,1
1,amazed,2.418,2.25,1.95,630.906,-0.523,0.97
1,amazement,1.568,3.05,2.8,624.219,-0.475,0.97
1,ambassador,2.839,4.7,3.7,790.367,-0.152,0.97
1,ambience,1.58,2.95,2.9,746.967,0.081,0.91
1,ambient,1.431,2.85,2.8,836,0.069,0.82
1,ambiguous,1.58,3.65,4.35,837.971,0.042,1
1,ambition,2.438,2.75,2.7,698.032,-0.35,0.97
1,ambitious,2.387,3.35,2.85,765.188,-0.214,0.94
1,ambulance,3.058,3.2,3.15,863.5,0.014,1
1,ambush,2.444,2.65,2.7,691.727,-0.163,0.94
1,amend,1.591,1.9,1.7,745.759,0.01,0.85
1,amendment,2.322,3.4,3.05,805.636,0.017,0.97
1,amends,1.978,,,,,
1,amiable,1.491,2.4,2.95,724.704,-0.047,0.82
1,amino,1.505,1.95,2.35,876,0.411,0.72
1,ammonia,1.887,2.95,2.85,796.129,-0.044,0.97
1,ammonium,1.431,3.75,2.95,887.905,0.639,0.68
1,ammunition,2.479,3.5,3.45,824.333,0.081,0.84
1,amnesty,1.839,2.9,2.9,759.148,-0.038,0.79
1,amount,3.101,2.15,2.25,644.882,-0.594,1
1,amphibian,1.322,3.95,3.6,833.111,0.355,0.84
1,amphibious,1.491,4.3,3.65,965.923,0.542,0.76
1,ample,1.973,1.8,1.8,695.281,-0.241,0.97
1,amputate,1.653,2.85,3.3,801.815,0.227,0.82
1,amputation,1.643,2.75,2.9,813.741,0.128,0.87
1,amulet,2.075,2.3,2.8,783.913,0.22,0.68
1,amuse,2.127,1.85,1.8,749.364,-0.411,0.97
1,amusement,2.283,3,3.6,782.097,-0.107,0.94
1,anaconda,1.398,3.8,4.1,828.69,0.144,0.91
1,anagram,1.431,3.25,3.3,802.345,0.226,0.85
1,anal,2.143,1.9,1.9,689.9,-0.386,0.91
1,analogy,1.771,2.9,2.8,657.606,-0.286,1
1,analysis,2.751,2.7,3.4,684.909,-0.387,0.97
1,analyst,2.25,2.65,2.55,745.5,-0.265,0.94
1,analytical,1.491,3.6,4.45,832.938,0.016,0.97
1,analyze,2.22,2.5,2.4,573.065,-0.648,0.97
1,analyzer,1.431,2.75,3.35,793.267,0,0.94
1,anarchist,1.477,3.5,3.3,790.321,0.012,0.88
1,anarchy,2.017,2.8,2.7,747.412,-0.255,1
1,ancestor,1.94,2.8,2.7,662.333,-0.427,0.97
1,ancestral,1.477,3.55,3.55,816.733,0.17,0.88
1,ancestry,1.398,3.3,3.6,721.188,-0.207,0.97
1,anchor,2.579,2.35,1.55,610.515,-0.666,1
1,Anchorage,1.568,3.65,3.05,754.788,0.125,0.94
1,anecdote,1.748,3.55,3.65,781.48,0.033,0.83
1,anemia,1.556,2.7,2.9,834.552,0.027,0.88
1,anemic,1.518,2.5,2.65,807.143,0.312,0.85
1,anesthetic,1.839,3.05,3.65,900.871,0.555,0.97
1,angelic,1.477,2.65,3.55,773.2,-0.07,0.94
1,anger,2.997,1.65,1.8,604.242,-0.588,1
1,angle,2.882,1.55,1.65,620.941,-0.613,0.97
1,angry,3.478,2,2.45,559.97,-0.812,0.97
1,angst,1.681,2,2,689.211,-0.04,0.56
1,anguish,2.045,2.75,2.55,810.094,-0.186,0.97
1,animated,1.792,2.75,2.85,717.147,-0.291,1
1,animation,1.799,2.85,2.45,748.176,-0.086,1
1,animosity,1.505,4,4.5,841.226,0.346,0.91
1,anklet,1.342,2.5,2.5,677.897,-0.354,0.88
1,annex,1.643,1.95,1.95,694.812,-0.309,0.94
1,annihilate,1.568,4,3.2,"1,044.571",0.767,0.64
1,annihilation,1.623,4,3.7,929.208,0.26,0.73
1,anniversary,2.973,4.5,5.15,847.182,0.051,1
1,announce,2.698,2.5,1.95,643.531,-0.367,0.94
1,announcement,2.721,4,3.25,746.414,-0.086,0.97
1,announcer,2.76,2.9,2.6,690.433,-0.255,0.94
1,annoy,2.111,1.95,1.85,650.03,-0.478,0.97
1,annoyance,1.415,3.2,2.85,757.097,-0.111,0.97
1,annoyed,2.245,2.85,1.85,725.367,-0.142,0.94
1,annul,1.431,2.15,1.95,986.143,0.806,0.68
1,annulment,1.887,3.7,2.95,"1,070.211",0.798,0.61
1,anointed,1.591,,,,,
1,anomaly,1.806,2.9,2.7,863.667,0.551,0.62
1,anonymity,1.672,3.8,3.95,"1,094.92",0.706,0.78
1,answer,3.954,2.6,1.75,572.097,-0.735,1
1,ant,2.438,1.2,1.2,592.871,-0.61,0.94
1,antagonize,1.447,3.7,4.2,790.667,0.114,0.94
1,antelope,1.708,3.25,3,711.129,-0.221,0.97
1,antenna,2.09,2.8,2.6,726.364,-0.165,0.94
1,anterior,1.69,2.55,2.7,805.792,-0.01,0.73
1,anthem,1.987,2.6,2.15,748.545,-0.203,0.97
1,anthill,1.477,3,3.4,835.957,0.153,0.74
1,anthrax,1.826,3.25,3.4,725,-0.166,0.9
1,anthropologist,1.732,4.9,5.25,902.706,0.235,0.97
1,antiaircraft,1.415,5.85,6.35,"1,273.133",1.7,0.52
1,antibiotics,2.274,4.55,5.95,788.844,0.006,0.97
1,anticipate,2.114,3.15,3.7,764.788,-0.121,1
1,antics,1.708,2.45,2.3,827,0.046,0.91
1,antidote,2.346,3.3,3.65,758.586,-0.025,0.85
1,antiques,2.14,2.9,2.6,692.143,-0.301,1
1,antiseptic,1.653,4.05,5.05,831.903,0.216,0.97
1,antisocial,1.623,4.55,4.85,939.862,0.327,0.88
1,anus,1.756,1.9,1.9,797.148,-0.033,0.79
1,anxiety,2.539,3,4.25,608.697,-0.586,0.97
1,anxious,2.857,2.8,2.7,598.765,-0.685,1
1,apartment,3.627,2.85,2.65,637.469,-0.515,0.97
1,apartments,2.334,3.2,3.05,702.882,-0.344,1
1,apathy,1.398,2.4,2.65,654.097,-0.378,0.94
1,apex,1.643,1.9,1.85,681.208,-0.275,0.73
1,aphrodisiac,1.919,5.25,5.85,798.545,0.132,0.67
1,apocalypse,2.104,4.85,4.4,932.88,0.62,0.78
1,apologetic,1.362,4.3,5.2,842.387,0.184,0.97
1,apologize,3.401,3.4,3.85,722.167,-0.407,0.97
1,apology,2.906,2.7,2.6,678.939,-0.453,1
1,apostle,1.857,2.75,2.4,699.645,-0.313,0.91
1,apothecary,1.322,4.85,4.6,905.148,0.401,0.82
1,apparatus,1.892,3.85,4.15,781.034,0.014,0.94
1,apparel,1.556,2.8,2.5,675.724,-0.373,0.97
1,apparent,2.334,2.8,2.45,620.188,-0.486,0.97
1,apparition,1.602,3.6,3.05,894.429,0.378,0.66
1,appeal,2.822,2.4,1.6,568.394,-0.736,0.97
1,appear,3.077,2.3,1.75,599.531,-0.672,0.97
1,appearance,2.772,3.45,2.65,654.059,-0.458,0.97
1,appease,1.415,2.4,1.7,735.586,-0.278,0.88
1,appendage,1.342,3.55,2.85,865.857,0.149,0.85
1,appendectomy,1.532,5.9,6.75,"1,010.15",0.859,0.62
1,appendicitis,1.69,5.6,6.3,890.55,0.732,0.65
1,appetite,2.66,3.05,2.8,678.8,-0.376,1
1,appetizer,1.792,3.75,3.75,682.091,-0.371,1
1,applaud,2.041,2.85,1.95,707.065,-0.222,0.94
1,applause,2.761,3.05,1.95,611.375,-0.51,0.97
1,apple,3.082,1.8,1.75,618.531,-0.828,0.97
1,appliance,1.623,3.25,2.65,697.382,-0.398,1
1,applicant,1.505,3.25,2.85,600.375,-0.466,0.97
1,application,2.708,2.8,2.35,701.182,-0.321,0.97
1,apply,2.805,1.95,1.8,615.559,-0.632,1
1,appoint,2.021,2.7,2.35,803.655,-0.057,0.88
1,appointment,3.193,3.45,3.25,740.176,-0.308,1
1,appraisal,1.602,3.25,2.7,738.31,-0.078,0.94
1,appreciative,1.623,3.65,4.15,789.394,0.188,0.97
1,apprehend,1.869,3.45,3.75,786.643,-0.074,0.9
1,apprentice,2,3.65,2.8,746.844,-0.119,0.94
1,approach,3.03,3.15,2.5,667.094,-0.498,0.97
1,approval,2.632,3.3,2.7,598.688,-0.585,1
1,approve,2.764,2.55,1.85,668.219,-0.447,0.97
1,apricot,1.518,3,3.95,733.971,-0.165,0.97
1,apron,2.137,1.85,1.9,784.125,-0.27,0.94
1,apt,1.954,1.65,1.15,762.903,-0.113,0.91
1,aptitude,1.748,2.55,2.9,866.593,0.291,0.82
1,aquarium,2.152,3.55,3.65,788.4,-0.081,0.91
1,aquatic,1.462,2.95,2.9,734.375,-0.121,0.97
1,arbitrary,1.724,3.6,4.05,834.774,0.08,0.91
1,archaeological,1.69,4.45,4.05,"1,038.259",1.09,0.96
1,archaeologist,1.763,4.8,4.2,"1,001.621",0.628,0.94
1,archaeology,1.602,4.65,3.9,836.562,0.112,0.94
1,archaic,1.556,2.85,2.7,776.333,0.037,0.77
1,archangel,1.362,3.15,4.65,883.818,0.388,0.69
1,archbishop,2.276,5.3,5.15,768.074,0.058,0.87
1,archduke,1.672,3.85,3.65,767.636,0.01,0.67
1,archery,1.613,2.5,2.6,672.355,-0.309,0.94
1,architect,2.525,3.75,3.55,800.938,0.17,0.97
1,architectural,1.819,5.35,5.9,961.71,0.518,0.91
1,architecture,2.212,4.9,5.3,842,0.144,0.97
1,Arctic,2.004,2.45,2.6,923.219,0.407,0.94
1,ardent,1.491,2,2.4,753.818,-0.115,0.65
1,argue,3.003,1.9,2.7,642.625,-0.583,0.97
1,argument,2.938,2.8,3.3,613.853,-0.559,1
1,arise,2.182,1.8,1.7,652.677,-0.452,0.91
1,aristocracy,1.518,4.45,5.9,925.031,0.383,0.97
1,aristocrat,1.845,4.2,5.05,963.5,0.333,1
1,arithmetic,1.898,3.6,4.8,851.029,0.089,1
1,armada,1.748,2.85,3,779.789,0.227,0.59
1,armory,1.982,2.35,2.25,786.25,-0.027,0.8
1,armpit,1.813,2.85,3.6,769,-0.141,0.91
1,arouse,1.799,1.7,1.9,639.469,-0.31,0.97
1,arraignment,1.857,3.55,3.15,"1,027",0.78,0.42
1,arrange,2.899,2.3,2.4,676.129,-0.472,0.97
1,array,2.037,2,1.85,672.419,-0.366,0.94
1,arrival,2.626,2.6,2.55,596.5,-0.597,0.94
1,arrive,2.979,2.4,1.95,582.594,-0.694,0.94
1,arrogance,2.161,3.55,2.7,730.469,-0.294,0.97
1,arrogant,2.426,3.35,2.55,744.6,-0.18,0.94
1,arsenic,1.806,2.95,2.55,855.424,0.127,0.97
1,arson,2.188,1.9,1.9,711.355,-0.315,0.91
1,art,3.558,1.1,1.3,521.742,-0.841,0.91
1,artery,2.435,2.2,2.35,838.393,0.078,0.85
1,arthritis,2,3.75,4,885.618,0.329,1
1,artichoke,1.462,4.25,4.85,696.679,-0.217,0.82
1,article,3,2.65,2.45,610.118,-0.549,1
1,artifact,1.756,3.65,4.5,788.969,0.062,1
1,artificial,2.393,4.05,4.1,714.677,-0.169,0.94
1,artillery,2.449,3.6,3.5,766.871,-0.132,0.94
1,artist,3.165,2.1,1.9,615.182,-0.671,1
1,artistic,2.401,2.6,2.9,709.061,-0.283,0.94
1,artistry,1.398,2.9,3.45,753.536,0.007,0.88
1,asbestos,1.826,3.4,3.7,874.087,0.509,0.68
1,ascend,1.681,2.15,1.65,787.393,-0.192,0.88
1,ascending,1.556,2.65,1.8,786.486,-0.068,1
1,ascension,1.653,3.05,2.1,815.4,0.214,0.67
1,ascertain,1.699,3.3,3.5,888.933,0.303,0.94
1,asinine,1.699,2.95,2.9,955.222,0.769,0.29
1,ask,4.392,1.5,1.55,552,-0.772,0.94
1,asparagus,1.708,3.9,4,816.781,-0.012,0.97
1,aspect,2.297,2.15,2.3,667.194,-0.193,0.91
1,asphalt,1.699,3,2.8,719.971,-0.165,0.97
1,asphyxia,1.342,,,,,
1,asphyxiation,1.568,4.7,4.5,"1,060.944",0.841,0.56
1,aspiration,1.477,2.7,2.8,765.867,0.057,0.91
1,aspire,1.748,1.85,1.85,647.156,-0.47,0.94
1,assailant,1.881,3.45,2.75,853.655,0.284,0.91
1,assassin,2.481,3.25,2.5,757.067,0.033,0.94
1,assassinate,1.987,4.1,3.5,845.276,0.296,0.91
1,assassination,2.45,4.6,4.15,932.828,0.468,0.94
1,assault,2.953,2.8,1.8,654.156,-0.475,0.94
1,assembly,2.391,3.15,2.75,602,-0.589,0.97
1,assemblyman,1.58,5.2,4.4,"1,089.125",1.05,0.75
1,assert,1.643,1.8,1.85,657.667,-0.487,0.94
1,assertive,1.38,3.25,2.6,707.273,-0.125,0.97
1,assess,1.924,1.9,1.9,748.828,-0.176,0.94
1,assessment,2.201,3.65,2.75,727.6,-0.127,0.97
1,asset,2.288,1.75,1.85,665.8,-0.297,0.94
1,asshole,3.497,2.9,2.9,752.129,-0.264,0.94
1,assign,2.143,2.35,1.7,665.273,-0.412,0.97
1,assignment,2.961,3.35,2.7,679.9,-0.348,0.94
1,assimilate,1.431,3.55,3.3,792.742,0.078,0.91
1,assist,2.603,2.25,1.85,672.265,-0.438,0.97
1,assistance,2.747,3.25,2.55,664.667,-0.445,0.97
1,associate,2.662,3.2,3.3,652.375,-0.451,0.97
1,assorted,1.699,2.4,1.85,689.727,-0.356,1
1,assortment,1.58,3.6,3.15,710.613,-0.169,0.97
1,assume,3.232,2.4,1.9,572.839,-0.706,0.94
1,assumption,2.233,3.45,2.9,676.065,-0.345,0.91
1,assurance,2.021,3.1,2.85,686.065,-0.376,0.94
1,assure,3.01,1.85,1.7,736.406,-0.313,0.97
1,asterisk,1.38,2.85,3.75,836,0.129,0.88
1,asteroid,1.94,3.1,3.85,784.029,-0.161,1
1,asthma,2.297,3,2,732,-0.151,1
1,asthmatic,1.322,3.1,2.7,814.556,0.37,0.6
1,astonish,1.38,3.35,2.8,698.406,-0.169,0.94
1,astound,1.362,2.7,2.65,809.679,-0.072,0.88
1,astral,1.699,2.4,2.7,738.733,0.234,0.45
1,astrology,1.681,3.2,3.5,749.879,-0.187,1
1,astronaut,2.308,3.75,3.8,910.133,0.152,0.94
1,astronomer,1.568,3.6,4.35,908.062,0.408,0.97
1,astronomical,1.58,4.45,5.05,987.179,0.629,0.93
1,astronomy,1.833,3.15,3.5,679.758,-0.291,1
1,astute,1.716,2.65,2,876.385,0.309,0.76
1,atheist,1.748,2.45,2.7,734.704,-0.073,0.84
1,athletic,2.297,2.75,2.9,702.714,-0.29,1
1,athletics,1.518,3.45,3.35,646.061,-0.402,1
1,atlas,1.724,2.25,1.85,650.091,-0.489,1
1,atmosphere,2.694,4.15,4.4,698.588,-0.379,1
1,atmospheric,1.681,5.05,5.3,767.75,0.075,0.94
1,atom,2.149,1.85,1.6,636.333,-0.5,0.97
1,atomic,2.398,2.25,2.7,662.273,-0.263,0.97
1,atone,1.643,1.85,1.8,768.571,-0.057,0.64
1,atrocious,1.556,3.35,2.9,869.739,0.126,0.7
1,atrocity,1.518,3.4,3.3,913.88,0.432,0.78
1,atrophy,1.342,3.15,2.8,912.038,0.347,0.87
1,attach,2.104,2.4,1.95,673.303,-0.491,0.94
1,attachment,1.778,3.4,3.2,631.226,-0.473,0.97
1,attain,1.681,2.1,1.75,684.091,-0.434,0.97
1,attempt,2.989,2.8,2.2,608.353,-0.607,1
1,attend,2.855,1.95,1.6,638.677,-0.522,0.97
1,attendance,2.134,3.55,2.8,672.939,-0.401,1
1,attendant,2.201,3.05,2.9,709.897,-0.207,0.94
1,attention,3.702,2.55,2,602.706,-0.685,1
1,attentive,1.826,2.9,2.45,758.375,-0.127,1
1,attest,1.362,2.3,1.9,650.217,-0.273,0.72
1,Attic,2.603,2.05,1.8,716.194,-0.271,0.94
1,attire,1.887,2.4,1.85,691.774,-0.314,0.94
1,attitude,3.124,2.6,2.5,605.147,-0.632,1
1,attract,2.464,2.45,1.8,705.625,-0.404,0.97
1,attractive,3.099,3,2.7,688.667,-0.365,0.97
1,attribute,1.663,3.2,4.35,687.121,-0.301,1
1,auctioneer,1.398,4.25,3.9,949.5,0.441,0.97
1,audacious,1.431,3,2.8,766,0.075,0.71
1,audacity,1.69,3.15,2.95,983.484,0.487,0.89
1,audible,1.568,2.75,1.95,753.833,-0.063,0.94
1,audience,3.112,3,2.75,622.323,-0.492,1
1,audio,2.455,2.4,1.95,603.742,-0.609,0.94
1,audit,1.763,1.95,1.85,679.438,-0.324,0.94
1,audition,2.849,2.25,2.05,861.531,0.064,0.97
1,auditor,1.398,2.45,2.15,713.833,-0.365,0.97
1,auditorium,1.909,4.35,3.9,716.562,-0.205,0.94
1,auditory,1.447,2.85,3.25,849.133,-0.04,0.94
1,aura,1.973,1.9,1.55,762.677,-0.063,0.91
1,auspicious,1.431,3.1,2.8,893.19,0.459,0.66
1,authentic,2.364,3.25,3,797.152,0.022,1
1,authenticity,1.778,4.65,4.9,862.03,0.222,0.94
1,author,2.608,2.4,1.8,538.559,-0.817,1
1,authorize,2.025,3.1,2.75,727.853,-0.237,1
1,autism,1.568,2.7,2.7,930.129,0.259,0.89
1,autistic,1.771,2.9,2.85,907.679,0.307,0.82
1,autobiographical,1.362,6.55,7.3,866.469,0.472,1
1,autobiography,1.623,4.9,6.15,774.441,-0.031,1
1,autograph,2.62,3.5,3.4,810.121,-0.168,1
1,autographed,1.785,,,,,
1,automated,1.869,2.9,3.2,745.212,-0.111,0.97
1,automatic,2.553,2.7,3.2,656.515,-0.332,0.97
1,automobile,2.465,4.15,4.7,679.867,-0.383,0.97
1,automotive,1.532,3.65,3.9,782.406,-0.122,0.97
1,autonomy,1.447,3.35,3.1,886.345,0.23,0.94
1,autumn,2.288,2.9,1.85,728.971,-0.328,1
1,auxiliary,2.041,3.85,4.55,800.576,-0.113,0.97
1,avail,1.643,1.95,1.75,810.156,-0.046,0.94
1,avalanche,2.24,3.9,3.9,666.742,-0.263,0.94
1,avenge,2.19,2.55,2.45,769.767,-0.069,0.88
1,avenue,2.936,2.55,2.35,644.406,-0.492,0.94
1,aversion,1.839,2.65,2.3,838.333,0.145,0.88
1,avert,1.491,1.85,1.75,668.846,-0.291,0.79
1,aviation,1.869,2.45,3.15,777.419,0.054,0.91
1,aviator,1.462,2.6,3.5,746.567,-0.135,0.88
1,avoid,3.093,2,1.85,594,-0.571,1
1,avoidance,1.431,3.55,3.35,771.226,-0.072,0.97
1,await,2.26,1.9,1.65,670.412,-0.451,0.97
1,awake,3.135,1.8,1.7,576.853,-0.694,1
1,awaken,2.1,2.1,2.2,623.086,-0.588,1
1,awakening,1.806,3,2.7,738.794,-0.342,1
1,awareness,2.064,2.95,2.85,661.265,-0.47,1
1,awe,2.13,1.3,1,751.833,-0.18,0.88
1,awesome,3.204,2.95,2.65,647.273,-0.544,0.97
1,awful,3.51,2.55,1.85,642.094,-0.533,0.97
